ts,context,dep_replicas,dep_ready,hpa_current,hpa_desired,cpu_cur_util,cpu_target_util,pods_cpu_m_sum,pods_cpu_m_list,pods_mem_mi_sum,pods_mem_mi_list,lastScaleTime
2026-02-06T03:36:52-06:00,kind-cluster,3,3,3,3,49,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=46m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:36:53-06:00,kind-cluster,3,3,3,3,49,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=46m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:36:54-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=46m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:36:55-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=46m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:36:56-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=46m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:36:58-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=46m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:36:59-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=46m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:00-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=46m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:01-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=46m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:02-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=46m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:03-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=46m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:05-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=47m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:06-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=47m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:07-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=47m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:08-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=47m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:09-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=47m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:11-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=47m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:12-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=47m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:13-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=47m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:14-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=47m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:15-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=47m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:16-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=47m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:18-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=47m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:19-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=47m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:20-06:00,kind-cluster,3,3,3,3,47,50,143,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,66.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=20.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:21-06:00,kind-cluster,3,3,3,3,47,50,143,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,66.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=20.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:22-06:00,kind-cluster,3,3,3,3,47,50,143,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,66.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=20.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:23-06:00,kind-cluster,3,3,3,3,47,50,143,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,66.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=20.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:25-06:00,kind-cluster,3,3,3,3,47,50,143,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,66.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=20.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:26-06:00,kind-cluster,3,3,3,3,47,50,143,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,66.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=20.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:27-06:00,kind-cluster,3,3,3,3,47,50,143,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,66.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=20.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:28-06:00,kind-cluster,3,3,3,3,47,50,143,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,66.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=20.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:29-06:00,kind-cluster,3,3,3,3,47,50,143,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,66.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=20.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:31-06:00,kind-cluster,3,3,3,3,47,50,143,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,66.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=20.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:32-06:00,kind-cluster,3,3,3,3,47,50,143,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,66.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=20.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:33-06:00,kind-cluster,3,3,3,3,47,50,143,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,66.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=20.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:34-06:00,kind-cluster,3,3,3,3,47,50,143,cpu-nginx-74476f8d7f-bdr2z=47m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,66.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=20.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:35-06:00,kind-cluster,3,3,3,3,47,50,144,cpu-nginx-74476f8d7f-bdr2z=48m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=48m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:36-06:00,kind-cluster,3,3,3,3,47,50,144,cpu-nginx-74476f8d7f-bdr2z=48m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=48m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:38-06:00,kind-cluster,3,3,3,3,47,50,144,cpu-nginx-74476f8d7f-bdr2z=48m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=48m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:39-06:00,kind-cluster,3,3,3,3,47,50,144,cpu-nginx-74476f8d7f-bdr2z=48m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=48m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:40-06:00,kind-cluster,3,3,3,3,48,50,144,cpu-nginx-74476f8d7f-bdr2z=48m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=48m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:41-06:00,kind-cluster,3,3,3,3,48,50,144,cpu-nginx-74476f8d7f-bdr2z=48m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=48m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:42-06:00,kind-cluster,3,3,3,3,48,50,144,cpu-nginx-74476f8d7f-bdr2z=48m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=48m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:44-06:00,kind-cluster,3,3,3,3,48,50,144,cpu-nginx-74476f8d7f-bdr2z=48m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=48m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:45-06:00,kind-cluster,3,3,3,3,48,50,144,cpu-nginx-74476f8d7f-bdr2z=48m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=48m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:46-06:00,kind-cluster,3,3,3,3,48,50,144,cpu-nginx-74476f8d7f-bdr2z=48m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=48m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:47-06:00,kind-cluster,3,3,3,3,48,50,144,cpu-nginx-74476f8d7f-bdr2z=48m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=48m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:48-06:00,kind-cluster,3,3,3,3,48,50,144,cpu-nginx-74476f8d7f-bdr2z=48m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=48m,66.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:49-06:00,kind-cluster,3,3,3,3,48,50,139,cpu-nginx-74476f8d7f-bdr2z=46m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=46m,67.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=26.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:51-06:00,kind-cluster,3,3,3,3,48,50,139,cpu-nginx-74476f8d7f-bdr2z=46m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=46m,67.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=26.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:52-06:00,kind-cluster,3,3,3,3,48,50,139,cpu-nginx-74476f8d7f-bdr2z=46m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=46m,67.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=26.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:53-06:00,kind-cluster,3,3,3,3,48,50,139,cpu-nginx-74476f8d7f-bdr2z=46m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=46m,67.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=26.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:54-06:00,kind-cluster,3,3,3,3,46,50,139,cpu-nginx-74476f8d7f-bdr2z=46m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=46m,67.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=26.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:55-06:00,kind-cluster,3,3,3,3,46,50,139,cpu-nginx-74476f8d7f-bdr2z=46m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=46m,67.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=26.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:56-06:00,kind-cluster,3,3,3,3,46,50,139,cpu-nginx-74476f8d7f-bdr2z=46m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=46m,67.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=26.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:58-06:00,kind-cluster,3,3,3,3,46,50,139,cpu-nginx-74476f8d7f-bdr2z=46m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=46m,67.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=26.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:37:59-06:00,kind-cluster,3,3,3,3,46,50,139,cpu-nginx-74476f8d7f-bdr2z=46m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=46m,67.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=26.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:38:00-06:00,kind-cluster,3,3,3,3,46,50,139,cpu-nginx-74476f8d7f-bdr2z=46m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=46m,67.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=26.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:38:01-06:00,kind-cluster,3,3,3,3,46,50,139,cpu-nginx-74476f8d7f-bdr2z=46m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=46m,67.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=26.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:38:02-06:00,kind-cluster,3,3,3,3,46,50,139,cpu-nginx-74476f8d7f-bdr2z=46m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=46m,67.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=26.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:38:04-06:00,kind-cluster,3,3,3,3,46,50,139,cpu-nginx-74476f8d7f-bdr2z=46m; cpu-nginx-74476f8d7f-pb9bn=47m; cpu-nginx-74476f8d7f-zr58z=46m,67.000,cpu-nginx-74476f8d7f-bdr2z=20.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=26.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:38:05-06:00,kind-cluster,3,3,3,3,46,50,140,cpu-nginx-74476f8d7f-bdr2z=46m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=46m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:38:06-06:00,kind-cluster,3,3,3,3,46,50,140,cpu-nginx-74476f8d7f-bdr2z=46m; cpu-nginx-74476f8d7f-pb9bn=48m; cpu-nginx-74476f8d7f-zr58z=46m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
